method,seed,sample_index,true_class,original_class,counterfactual_class,time_seconds,num_grad_updates_used,EN,IM1,IM2,is_satisfactory
D,43,6195,4,4,9,0.38016280002193525,62,24.957152938842775,0.9999820590019226,0.43244561553001404,1
E,43,6195,4,4,9,0.3403284000232816,80,27.508416748046876,0.9999744892120361,0.38933688402175903,1
F,43,6195,4,4,9,0.32008229999337345,62,24.943224334716795,0.9999822378158569,0.43249401450157166,1
A,44,6195,4,4,4,2.1085547000402585,500,0.04316505667520687,1.0,0.6482337117195129,0
B,44,6195,4,4,4,2.7505583000020124,500,38.06142807006836,1.0,0.6394532918930054,0
C,44,6195,4,4,9,0.41270350001286715,79,27.423862838745116,0.9999744892120361,0.38930413126945496,1
D,44,6195,4,4,9,0.37965739995706826,62,24.957152938842775,0.9999820590019226,0.43244561553001404,1
E,44,6195,4,4,9,0.32610820000991225,80,27.508416748046876,0.9999744892120361,0.38933688402175903,1
F,44,6195,4,4,9,0.3128834999515675,62,24.943224334716795,0.9999822378158569,0.43249401450157166,1
A,42,4172,4,4,4,2.1137681999825872,500,0.02577834487601649,1.0,0.5620987415313721,0
B,42,4172,4,4,5,2.330261300026905,415,34.888754272460936,0.11963914334774017,0.056853942573070526,1
C,42,4172,4,4,9,0.20048270002007484,39,15.312550735473632,0.9999431371688843,0.4176393151283264,1
D,42,4172,4,4,9,0.2252022000029683,36,15.912412452697755,0.9999797940254211,0.45545458793640137,1
E,42,4172,4,4,9,0.1530250000068918,35,14.850163841247559,0.999953031539917,0.414776086807251,1
F,42,4172,4,4,9,0.19767989998217672,38,16.36631965637207,0.9999842047691345,0.4607035219669342,1
A,43,4172,4,4,4,2.208836500009056,500,0.02577834487601649,1.0,0.5620987415313721,0
B,43,4172,4,4,5,2.3585893999552354,415,34.888754272460936,0.11963914334774017,0.056853942573070526,1
C,43,4172,4,4,9,0.19317410001531243,39,15.312550735473632,0.9999431371688843,0.4176393151283264,1
D,43,4172,4,4,9,0.23059059999650344,36,15.912412452697755,0.9999797940254211,0.45545458793640137,1
E,43,4172,4,4,9,0.14794490003259853,35,14.850163841247559,0.999953031539917,0.414776086807251,1
F,43,4172,4,4,9,0.19832409999798983,38,16.36631965637207,0.9999842047691345,0.4607035219669342,1
A,44,4172,4,4,4,2.244658099953085,500,0.02577834487601649,1.0,0.5620987415313721,0
B,44,4172,4,4,5,2.3239033999852836,415,34.888754272460936,0.11963914334774017,0.056853942573070526,1
C,44,4172,4,4,9,0.2072518999921158,39,15.312550735473632,0.9999431371688843,0.4176393151283264,1
D,44,4172,4,4,9,0.22591929999180138,36,15.912412452697755,0.9999797940254211,0.45545458793640137,1
E,44,4172,4,4,9,0.14614279998932034,35,14.850163841247559,0.999953031539917,0.414776086807251,1
F,44,4172,4,4,9,0.19960160000482574,38,16.36631965637207,0.9999842047691345,0.4607035219669342,1
A,42,1413,4,4,4,2.1726409000111744,500,0.0279067404801026,1.0,0.5947568416595459,0
B,42,1413,4,4,4,2.9618851999985054,500,40.16441421508789,1.0,0.4923664629459381,0
C,42,1413,4,4,9,0.18333570001414046,35,16.4161714553833,0.999964714050293,0.47183558344841003,1
D,42,1413,4,4,9,0.2528990000137128,40,18.373826599121095,0.9999940395355225,0.5085745453834534,1
E,42,1413,4,4,9,0.14846390002639964,36,17.180596542358398,0.9999590516090393,0.46618592739105225,1
F,42,1413,4,4,9,0.21187270001973957,39,18.076633262634278,0.9999945759773254,0.5083780288696289,1
A,43,1413,4,4,4,2.1762157000484876,500,0.0279067404801026,1.0,0.5947568416595459,0
B,43,1413,4,4,4,2.8032310000271536,500,40.16441421508789,1.0,0.4923664629459381,0
C,43,1413,4,4,9,0.1868677000165917,35,16.4161714553833,0.999964714050293,0.47183558344841003,1
D,43,1413,4,4,9,0.2475496999686584,40,18.373826599121095,0.9999940395355225,0.5085745453834534,1
E,43,1413,4,4,9,0.14539279998280108,36,17.180596542358398,0.9999590516090393,0.46618592739105225,1
F,43,1413,4,4,9,0.20780610002111644,39,18.076633262634278,0.9999945759773254,0.5083780288696289,1
A,44,1413,4,4,4,2.1879555999767035,500,0.0279067404801026,1.0,0.5947568416595459,0
B,44,1413,4,4,4,2.8416306999861263,500,40.16441421508789,1.0,0.4923664629459381,0
C,44,1413,4,4,9,0.1855383000220172,35,16.4161714553833,0.999964714050293,0.47183558344841003,1
D,44,1413,4,4,9,0.2533537999843247,40,18.373826599121095,0.9999940395355225,0.5085745453834534,1
E,44,1413,4,4,9,0.14270069997292012,36,17.180596542358398,0.9999590516090393,0.46618592739105225,1
F,44,1413,4,4,9,0.20653299998957664,39,18.076633262634278,0.9999945759773254,0.5083780288696289,1
A,42,5464,4,4,4,2.140172599989455,500,0.030170689249644056,1.0,0.6113040447235107,0
B,42,5464,4,4,8,1.2150805999990553,215,50.909149169921875,0.04509900137782097,0.025409875437617302,1
C,42,5464,4,4,7,0.7823496999917552,156,43.39068450927734,1.0000158548355103,0.40662407875061035,1
D,42,5464,4,4,7,0.5900533000240102,95,42.695091247558594,0.9999980926513672,0.465237557888031,1
E,42,5464,4,4,7,0.7124722999869846,180,43.42125625610352,1.0000158548355103,0.40703555941581726,1
F,42,5464,4,4,7,0.47654200001852587,95,42.66806564331055,0.9999984502792358,0.46504443883895874,1
A,43,5464,4,4,4,2.1511242000269704,500,0.030170689249644056,1.0,0.6113040447235107,0
B,43,5464,4,4,8,1.2112988999579102,215,50.909149169921875,0.04509900137782097,0.025409875437617302,1
C,43,5464,4,4,7,0.796280900016427,156,43.39068450927734,1.0000158548355103,0.40662407875061035,1
D,43,5464,4,4,7,0.5962057000142522,95,42.695091247558594,0.9999980926513672,0.465237557888031,1
E,43,5464,4,4,7,0.7540737999952398,180,43.42125625610352,1.0000158548355103,0.40703555941581726,1
F,43,5464,4,4,7,0.4887002999894321,95,42.66806564331055,0.9999984502792358,0.46504443883895874,1
A,44,5464,4,4,4,2.1292869999888353,500,0.030170689249644056,1.0,0.6113040447235107,0
B,44,5464,4,4,8,1.2167217999813147,215,50.909149169921875,0.04509900137782097,0.025409875437617302,1
C,44,5464,4,4,7,0.8074922000523657,156,43.39068450927734,1.0000158548355103,0.40662407875061035,1
D,44,5464,4,4,7,0.5838496999931522,95,42.695091247558594,0.9999980926513672,0.465237557888031,1
E,44,5464,4,4,7,0.7099641000386328,180,43.42125625610352,1.0000158548355103,0.40703555941581726,1
F,44,5464,4,4,7,0.517728199949488,95,42.66806564331055,0.9999984502792358,0.46504443883895874,1
A,42,3029,4,4,4,2.161951299989596,500,0.0335804546950385,1.0,0.45374828577041626,0
B,42,3029,4,4,9,0.20179630001075566,36,20.057802581787108,0.9999927282333374,0.45950886607170105,1
C,42,3029,4,4,9,0.12267159996554255,24,8.270627784729005,0.9999566674232483,0.40387633442878723,1
D,42,3029,4,4,9,0.16453860001638532,25,9.771399974822998,0.9999828338623047,0.43538698554039,1
E,42,3029,4,4,9,0.09724980004830286,23,8.210506820678711,0.9999582767486572,0.40263018012046814,1
F,42,3029,4,4,9,0.12410419998923317,25,9.700139045715332,0.9999827146530151,0.4367346167564392,1
A,43,3029,4,4,4,2.1280530999647453,500,0.0335804546950385,1.0,0.45374828577041626,0
B,43,3029,4,4,9,0.21139060001587495,36,20.057802581787108,0.9999927282333374,0.45950886607170105,1
C,43,3029,4,4,9,0.13007249997463077,24,8.270627784729005,0.9999566674232483,0.40387633442878723,1
D,43,3029,4,4,9,0.16018760000588372,25,9.771399974822998,0.9999828338623047,0.43538698554039,1
E,43,3029,4,4,9,0.0951764999772422,23,8.210506820678711,0.9999582767486572,0.40263018012046814,1
F,43,3029,4,4,9,0.13227800000458956,25,9.700139045715332,0.9999827146530151,0.4367346167564392,1
A,44,3029,4,4,4,2.1836588999722153,500,0.0335804546950385,1.0,0.45374828577041626,0
B,44,3029,4,4,9,0.200029400002677,36,20.057802581787108,0.9999927282333374,0.45950886607170105,1
C,44,3029,4,4,9,0.12883099995087832,24,8.270627784729005,0.9999566674232483,0.40387633442878723,1
D,44,3029,4,4,9,0.15982160001294687,25,9.771399974822998,0.9999828338623047,0.43538698554039,1
E,44,3029,4,4,9,0.09061039995867759,23,8.210506820678711,0.9999582767486572,0.40263018012046814,1
F,44,3029,4,4,9,0.13654370000585914,25,9.700139045715332,0.9999827146530151,0.4367346167564392,1
A,42,6620,5,5,5,2.1738288999767974,500,0.04600919660879299,0.9999999403953552,0.06396906822919846,0
B,42,6620,5,5,5,3.175851199950557,500,33.528207778930664,0.9999998211860657,0.05870821699500084,0
C,42,6620,5,5,5,2.869745900039561,500,18.077425956726074,0.9999998807907104,0.0631481483578682,0
D,42,6620,5,5,8,1.3962356999982148,209,29.449183654785156,0.8532463908195496,0.04398874193429947,1
E,42,6620,5,5,5,2.02611519995844,500,18.07563877105713,0.9999998807907104,0.06315623968839645,0
F,42,6620,5,5,8,1.1802820999873802,213,29.531620025634766,0.8487092852592468,0.04398810490965843,1
A,43,6620,5,5,5,2.2481278000050224,500,0.04600919660879299,0.9999999403953552,0.06396906822919846,0
B,43,6620,5,5,5,2.854567100002896,500,33.528207778930664,0.9999998211860657,0.05870821699500084,0
C,43,6620,5,5,5,2.8320671999827027,500,18.077425956726074,0.9999998807907104,0.0631481483578682,0
D,43,6620,5,5,8,1.3841308999690227,209,29.449183654785156,0.8532463908195496,0.04398874193429947,1
E,43,6620,5,5,5,2.013409100007266,500,18.07563877105713,0.9999998807907104,0.06315623968839645,0
F,43,6620,5,5,8,1.1238423000322655,213,29.531620025634766,0.8487092852592468,0.04398810490965843,1
A,44,6620,5,5,5,2.1413199999951757,500,0.04600919660879299,0.9999999403953552,0.06396906822919846,0
B,44,6620,5,5,5,2.756857600004878,500,33.528207778930664,0.9999998211860657,0.05870821699500084,0
C,44,6620,5,5,5,2.5262287000077777,500,18.077425956726074,0.9999998807907104,0.0631481483578682,0
D,44,6620,5,5,8,1.2712350999936461,209,29.449183654785156,0.8532463908195496,0.04398874193429947,1
E,44,6620,5,5,5,1.9911002999870107,500,18.07563877105713,0.9999998807907104,0.06315623968839645,0
F,44,6620,5,5,8,1.0539830999914557,213,29.531620025634766,0.8487092852592468,0.04398810490965843,1
A,42,2772,5,5,5,2.1669661999912933,500,0.027636057607014666,0.9999999403953552,0.09293629974126816,0
B,42,2772,5,5,5,2.821796100004576,500,29.528994750976562,0.9999997615814209,0.06684315204620361,0
C,42,2772,5,5,5,2.546102799999062,500,14.7027156829834,0.9999998807907104,0.06867019087076187,0
D,42,2772,5,5,1,2.3301350999972783,376,28.986856079101564,6.323925971984863,0.5279321074485779,1
E,42,2772,5,5,5,2.0388316999888048,500,14.956848335266113,0.9999998807907104,0.06783590465784073,0
F,42,2772,5,5,5,2.6485563999740407,500,29.49161148071289,0.9999998211860657,0.07150327414274216,0
A,43,2772,5,5,5,2.2027445000130683,500,0.027636057607014666,0.9999999403953552,0.09293629974126816,0
B,43,2772,5,5,5,2.754232699982822,500,29.528994750976562,0.9999997615814209,0.06684315204620361,0
C,43,2772,5,5,5,2.579124399984721,500,14.7027156829834,0.9999998807907104,0.06867019087076187,0
D,43,2772,5,5,1,2.3209897999768145,376,28.986856079101564,6.323925971984863,0.5279321074485779,1
E,43,2772,5,5,5,2.0517249000258744,500,14.956848335266113,0.9999998807907104,0.06783590465784073,0
F,43,2772,5,5,5,2.5969589999876916,500,29.49161148071289,0.9999998211860657,0.07150327414274216,0
A,44,2772,5,5,5,2.162141499982681,500,0.027636057607014666,0.9999999403953552,0.09293629974126816,0
B,44,2772,5,5,5,2.852410099992994,500,29.528994750976562,0.9999997615814209,0.06684315204620361,0
C,44,2772,5,5,5,2.7321864999830723,500,14.7027156829834,0.9999998807907104,0.06867019087076187,0
D,44,2772,5,5,1,2.310097899986431,376,28.986856079101564,6.323925971984863,0.5279321074485779,1
E,44,2772,5,5,5,2.0702127999975346,500,14.956848335266113,0.9999998807907104,0.06783590465784073,0
F,44,2772,5,5,5,2.7630164999864064,500,29.49161148071289,0.9999998211860657,0.07150327414274216,0
A,42,59,5,5,5,2.258096600009594,500,0.03461970229982399,0.9999999403953552,0.0609249584376812,0
B,42,59,5,5,5,2.874497699958738,500,27.43864326477051,0.9999997615814209,0.05512351170182228,0
C,42,59,5,5,9,0.12722389999544248,25,11.685149288177492,2.268955945968628,0.34280142188072205,1
D,42,59,5,5,9,0.17347350000636652,28,12.029487895965577,2.6811416149139404,0.3598730266094208,1
E,42,59,5,5,9,0.10950489999959245,25,11.659832763671876,2.2802577018737793,0.34237468242645264,1
F,42,59,5,5,9,0.15650669997557998,28,12.049596500396728,2.6822023391723633,0.3593754470348358,1
A,43,59,5,5,5,2.185736699961126,500,0.03461970229982399,0.9999999403953552,0.0609249584376812,0
B,43,59,5,5,5,2.8540221999865025,500,27.43864326477051,0.9999997615814209,0.05512351170182228,0
C,43,59,5,5,9,0.1280731000006199,25,11.685149288177492,2.268955945968628,0.34280142188072205,1
D,43,59,5,5,9,0.17371550004463643,28,12.029487895965577,2.6811416149139404,0.3598730266094208,1
E,43,59,5,5,9,0.10382479999680072,25,11.659832763671876,2.2802577018737793,0.34237468242645264,1
F,43,59,5,5,9,0.16805909998947755,28,12.049596500396728,2.6822023391723633,0.3593754470348358,1
A,44,59,5,5,5,2.283535499998834,500,0.03461970229982399,0.9999999403953552,0.0609249584376812,0
B,44,59,5,5,5,2.775976000004448,500,27.43864326477051,0.9999997615814209,0.05512351170182228,0
C,44,59,5,5,9,0.13356009998824447,25,11.685149288177492,2.268955945968628,0.34280142188072205,1
D,44,59,5,5,9,0.17128840001532808,28,12.029487895965577,2.6811416149139404,0.3598730266094208,1
E,44,59,5,5,9,0.09766540001146495,25,11.659832763671876,2.2802577018737793,0.34237468242645264,1
F,44,59,5,5,9,0.14901039999676868,28,12.049596500396728,2.6822023391723633,0.3593754470348358,1
A,42,1970,5,5,5,2.1301600000006147,500,0.03208934764261358,0.9999999403953552,0.07646689563989639,0
B,42,1970,5,5,9,0.3107756999670528,54,42.11741180419922,6.927010536193848,0.500135600566864,1
C,42,1970,5,5,5,2.5940314999897964,500,14.204439544677735,0.9999999403953552,0.05069982260465622,0
D,42,1970,5,5,3,0.397173399978783,66,23.976337432861328,0.9389936923980713,0.035742711275815964,1
E,42,1970,5,5,5,1.9737306999741122,500,14.19852695465088,0.9999999403953552,0.050572678446769714,0
F,42,1970,5,5,3,0.3621003999724053,66,23.971010589599608,0.9391500949859619,0.03573814406991005,1
A,43,1970,5,5,5,2.186121299979277,500,0.03208934764261358,0.9999999403953552,0.07646689563989639,0
B,43,1970,5,5,9,0.3067247000290081,54,42.11741180419922,6.927010536193848,0.500135600566864,1
C,43,1970,5,5,5,2.56813869997859,500,14.204439544677735,0.9999999403953552,0.05069982260465622,0
D,43,1970,5,5,3,0.41733349999412894,66,23.976337432861328,0.9389936923980713,0.035742711275815964,1
E,43,1970,5,5,5,2.0335907000117004,500,14.19852695465088,0.9999999403953552,0.050572678446769714,0
F,43,1970,5,5,3,0.3602913999930024,66,23.971010589599608,0.9391500949859619,0.03573814406991005,1
A,44,1970,5,5,5,2.18667170003755,500,0.03208934764261358,0.9999999403953552,0.07646689563989639,0
B,44,1970,5,5,9,0.30061070004012436,54,42.11741180419922,6.927010536193848,0.500135600566864,1
C,44,1970,5,5,5,2.5732525999774225,500,14.204439544677735,0.9999999403953552,0.05069982260465622,0
D,44,1970,5,5,3,0.42075869999825954,66,23.976337432861328,0.9389936923980713,0.035742711275815964,1
E,44,1970,5,5,5,1.9855762999504805,500,14.19852695465088,0.9999999403953552,0.050572678446769714,0
F,44,1970,5,5,3,0.34620780003024265,66,23.971010589599608,0.9391500949859619,0.03573814406991005,1
A,42,2339,5,5,5,2.231915900018066,500,0.05824245295953006,0.9999998807907104,0.07626025378704071,0
B,42,2339,5,5,8,0.09334219997981563,16,8.82642478942871,1.293527364730835,0.07054778188467026,1
C,42,2339,5,5,8,0.053519299952313304,11,5.599728918075561,1.2022407054901123,0.09238029271364212,1
D,42,2339,5,5,8,0.07300709997070953,11,5.547358322143555,1.2135218381881714,0.08989974856376648,1
E,42,2339,5,5,8,0.037520800018683076,10,4.983411693572998,1.1969047784805298,0.0904274508357048,1
F,42,2339,5,5,8,0.05815749999601394,11,5.537298250198365,1.2128686904907227,0.09021260589361191,1
A,43,2339,5,5,5,2.102153300016653,500,0.05824245295953006,0.9999998807907104,0.07626025378704071,0
B,43,2339,5,5,8,0.09703979996265844,16,8.82642478942871,1.293527364730835,0.07054778188467026,1
C,43,2339,5,5,8,0.05996980000054464,11,5.599728918075561,1.2022407054901123,0.09238029271364212,1
D,43,2339,5,5,8,0.06964830000652,11,5.547358322143555,1.2135218381881714,0.08989974856376648,1
E,43,2339,5,5,8,0.04250149999279529,10,4.983411693572998,1.1969047784805298,0.0904274508357048,1
F,43,2339,5,5,8,0.05758820002665743,11,5.537298250198365,1.2128686904907227,0.09021260589361191,1
A,44,2339,5,5,5,2.1636056000133976,500,0.05824245295953006,0.9999998807907104,0.07626025378704071,0
B,44,2339,5,5,8,0.08874919998925179,16,8.82642478942871,1.293527364730835,0.07054778188467026,1
C,44,2339,5,5,8,0.05806369998026639,11,5.599728918075561,1.2022407054901123,0.09238029271364212,1
D,44,2339,5,5,8,0.06590459996368736,11,5.547358322143555,1.2135218381881714,0.08989974856376648,1
E,44,2339,5,5,8,0.04298470000503585,10,4.983411693572998,1.1969047784805298,0.0904274508357048,1
F,44,2339,5,5,8,0.0633061999687925,11,5.537298250198365,1.2128686904907227,0.09021260589361191,1
A,42,1376,5,5,5,2.142028799979016,500,0.04718588473042473,0.9999999403953552,0.045910682529211044,0
B,42,1376,5,5,5,2.7150214999564923,500,44.408447265625,0.9999997615814209,0.03633275255560875,0
C,42,1376,5,5,5,2.5524762999848463,500,20.516438293457032,0.9999999403953552,0.04928950220346451,0
D,42,1376,5,5,8,0.37531670002499595,61,22.871072387695314,0.9944438338279724,0.03440726920962334,1
E,42,1376,5,5,5,1.9631523999851197,500,20.541324806213378,0.9999999403953552,0.04918280616402626,0
F,42,1376,5,5,8,0.31534820003435016,61,22.859740447998046,0.9946711659431458,0.03441193699836731,1
A,43,1376,5,5,5,2.1470393000054173,500,0.04718588473042473,0.9999999403953552,0.045910682529211044,0
B,43,1376,5,5,5,2.7745307000004686,500,44.408447265625,0.9999997615814209,0.03633275255560875,0
C,43,1376,5,5,5,2.6869886000058614,500,20.516438293457032,0.9999999403953552,0.04928950220346451,0
D,43,1376,5,5,8,0.4012646999908611,61,22.871072387695314,0.9944438338279724,0.03440726920962334,1
E,43,1376,5,5,5,2.0848819999955595,500,20.541324806213378,0.9999999403953552,0.04918280616402626,0
F,43,1376,5,5,8,0.3299109999788925,61,22.859740447998046,0.9946711659431458,0.03441193699836731,1
A,44,1376,5,5,5,2.206644900026731,500,0.04718588473042473,0.9999999403953552,0.045910682529211044,0
B,44,1376,5,5,5,2.774094899999909,500,44.408447265625,0.9999997615814209,0.03633275255560875,0
C,44,1376,5,5,5,2.5775019000284374,500,20.516438293457032,0.9999999403953552,0.04928950220346451,0
D,44,1376,5,5,8,0.3863918000133708,61,22.871072387695314,0.9944438338279724,0.03440726920962334,1
E,44,1376,5,5,5,2.0177200000034645,500,20.541324806213378,0.9999999403953552,0.04918280616402626,0
F,44,1376,5,5,8,0.3160490000154823,61,22.859740447998046,0.9946711659431458,0.03441193699836731,1
A,42,6196,5,5,5,2.192083499976434,500,0.04857788182562217,0.9999998807907104,0.03682250529527664,0
B,42,6196,5,5,5,2.7949874000041746,500,36.0066593170166,0.9999998211860657,0.032897673547267914,0
C,42,6196,5,5,5,2.719328300037887,500,18.510012817382812,0.9999998807907104,0.050698522478342056,0
D,42,6196,5,5,8,0.7067419000086375,107,30.941669464111328,0.9298031330108643,0.034094519913196564,1
E,42,6196,5,5,5,1.9684337999788113,500,18.5053991317749,0.9999998807907104,0.05070803314447403,0
F,42,6196,5,5,8,0.6052433000295423,115,31.38357582092285,0.9348096251487732,0.03400645777583122,1
A,43,6196,5,5,5,2.151023000013083,500,0.04857788182562217,0.9999998807907104,0.03682250529527664,0
B,43,6196,5,5,5,2.804425499984063,500,36.0066593170166,0.9999998211860657,0.032897673547267914,0
C,43,6196,5,5,5,2.588823300029617,500,18.510012817382812,0.9999998807907104,0.050698522478342056,0
D,43,6196,5,5,8,0.6564466999843717,107,30.941669464111328,0.9298031330108643,0.034094519913196564,1
E,43,6196,5,5,5,1.992069200030528,500,18.5053991317749,0.9999998807907104,0.05070803314447403,0
F,43,6196,5,5,8,0.6270431000157259,115,31.38357582092285,0.9348096251487732,0.03400645777583122,1
A,44,6196,5,5,5,2.1604065999854356,500,0.04857788182562217,0.9999998807907104,0.03682250529527664,0
B,44,6196,5,5,5,2.7347652000025846,500,36.0066593170166,0.9999998211860657,0.032897673547267914,0
C,44,6196,5,5,5,2.546570900012739,500,18.510012817382812,0.9999998807907104,0.050698522478342056,0
D,44,6196,5,5,8,0.6479111000080593,107,30.941669464111328,0.9298031330108643,0.034094519913196564,1
E,44,6196,5,5,5,1.9915002000052482,500,18.5053991317749,0.9999998807907104,0.05070803314447403,0
F,44,6196,5,5,8,0.5873429999919608,115,31.38357582092285,0.9348096251487732,0.03400645777583122,1
A,42,8185,5,5,5,2.1924357000389136,500,0.027347072318661958,0.9999999403953552,0.04344648867845535,0
B,42,8185,5,5,5,2.8110537999891676,500,35.04954109191895,0.9999998211860657,0.04320099577307701,0
C,42,8185,5,5,3,1.1127156000002287,215,28.003077697753906,1.0297433137893677,0.055833812803030014,1
D,42,8185,5,5,5,3.052462099993136,500,38.436452865600586,0.9999998211860657,0.05886594578623772,0
E,42,8185,5,5,3,0.8114231000072323,205,28.314794540405273,1.032322883605957,0.055715326219797134,1
F,42,8185,5,5,5,2.5492092999629676,500,38.46967124938965,0.9999998211860657,0.05883551761507988,0
A,43,8185,5,5,5,2.1479672999703325,500,0.027347072318661958,0.9999999403953552,0.04344648867845535,0
B,43,8185,5,5,5,2.736253899987787,500,35.04954109191895,0.9999998211860657,0.04320099577307701,0
C,43,8185,5,5,3,1.094170900003519,215,28.003077697753906,1.0297433137893677,0.055833812803030014,1
D,43,8185,5,5,5,3.0942601000424474,500,38.436452865600586,0.9999998211860657,0.05886594578623772,0
E,43,8185,5,5,3,0.8349312999635004,205,28.314794540405273,1.032322883605957,0.055715326219797134,1
F,43,8185,5,5,5,2.556653900013771,500,38.46967124938965,0.9999998211860657,0.05883551761507988,0
A,44,8185,5,5,5,2.1390373000176623,500,0.027347072318661958,0.9999999403953552,0.04344648867845535,0
B,44,8185,5,5,5,2.7694897999754176,500,35.04954109191895,0.9999998211860657,0.04320099577307701,0
C,44,8185,5,5,3,1.0972147000138648,215,28.003077697753906,1.0297433137893677,0.055833812803030014,1
D,44,8185,5,5,5,3.0418940000236034,500,38.436452865600586,0.9999998211860657,0.05886594578623772,0
E,44,8185,5,5,3,0.8332437999779359,205,28.314794540405273,1.032322883605957,0.055715326219797134,1
F,44,8185,5,5,5,2.6604253000114113,500,38.46967124938965,0.9999998211860657,0.05883551761507988,0
A,42,7850,5,5,5,2.346862800011877,500,0.04368581110611558,0.9999999403953552,0.03307043015956879,0
B,42,7850,5,5,5,2.8263589999987744,500,21.886589431762694,0.9999997019767761,0.023182660341262817,0
C,42,7850,5,5,2,2.444445100030862,478,37.76699256896973,1.1714391708374023,0.04857994616031647,1
D,42,7850,5,5,2,0.49981180002214387,80,33.2324405670166,1.259337306022644,0.04705096781253815,1
E,42,7850,5,5,5,2.0009050999651663,500,37.22540702819824,0.9999998807907104,0.04666446894407272,0
F,42,7850,5,5,2,0.4274866999476217,78,33.020560836791994,1.2537070512771606,0.04698261618614197,1
A,43,7850,5,5,5,2.2315039999666624,500,0.04368581110611558,0.9999999403953552,0.03307043015956879,0
B,43,7850,5,5,5,2.80220570001984,500,21.886589431762694,0.9999997019767761,0.023182660341262817,0
C,43,7850,5,5,2,2.460510200005956,478,37.76699256896973,1.1714391708374023,0.04857994616031647,1
D,43,7850,5,5,2,0.5117300000274554,80,33.2324405670166,1.259337306022644,0.04705096781253815,1
E,43,7850,5,5,5,1.996915000025183,500,37.22540702819824,0.9999998807907104,0.04666446894407272,0
F,43,7850,5,5,2,0.40510710002854466,78,33.020560836791994,1.2537070512771606,0.04698261618614197,1
A,44,7850,5,5,5,2.131790599960368,500,0.04368581110611558,0.9999999403953552,0.03307043015956879,0
B,44,7850,5,5,5,2.9018089000019245,500,21.886589431762694,0.9999997019767761,0.023182660341262817,0
C,44,7850,5,5,2,2.565108800015878,478,37.76699256896973,1.1714391708374023,0.04857994616031647,1
D,44,7850,5,5,2,0.5642973999492824,80,33.2324405670166,1.259337306022644,0.04705096781253815,1
E,44,7850,5,5,5,2.165192799991928,500,37.22540702819824,0.9999998807907104,0.04666446894407272,0
F,44,7850,5,5,2,0.416925799974706,78,33.020560836791994,1.2537070512771606,0.04698261618614197,1
A,42,7948,5,5,5,2.1985608999966644,500,0.03223627595580183,0.9999999403953552,0.047860078513622284,0
B,42,7948,5,5,8,0.3398573999875225,58,36.44133338928223,0.6223371624946594,0.025350317358970642,1
C,42,7948,5,5,8,0.42912190000060946,83,35.21792221069336,0.9454097151756287,0.04177485778927803,1
D,42,7948,5,5,8,0.3665608000010252,57,31.474231719970703,0.9707950353622437,0.038156457245349884,1
E,42,7948,5,5,8,0.33232719998341054,83,35.27569427490234,0.9454479217529297,0.04178815335035324,1
F,42,7948,5,5,8,0.2978448999929242,57,31.45608139038086,0.971230149269104,0.038206107914447784,1
A,43,7948,5,5,5,2.1313451000023633,500,0.03223627595580183,0.9999999403953552,0.047860078513622284,0
B,43,7948,5,5,8,0.33546420000493526,58,36.44133338928223,0.6223371624946594,0.025350317358970642,1
C,43,7948,5,5,8,0.4234970999532379,83,35.21792221069336,0.9454097151756287,0.04177485778927803,1
D,43,7948,5,5,8,0.3551337000099011,57,31.474231719970703,0.9707950353622437,0.038156457245349884,1
E,43,7948,5,5,8,0.33972990000620484,83,35.27569427490234,0.9454479217529297,0.04178815335035324,1
F,43,7948,5,5,8,0.2903653000248596,57,31.45608139038086,0.971230149269104,0.038206107914447784,1
A,44,7948,5,5,5,2.1756259000394493,500,0.03223627595580183,0.9999999403953552,0.047860078513622284,0
B,44,7948,5,5,8,0.31967950001126155,58,36.44133338928223,0.6223371624946594,0.025350317358970642,1
C,44,7948,5,5,8,0.42830290005076677,83,35.21792221069336,0.9454097151756287,0.04177485778927803,1
D,44,7948,5,5,8,0.3536311999778263,57,31.474231719970703,0.9707950353622437,0.038156457245349884,1
E,44,7948,5,5,8,0.34436380001716316,83,35.27569427490234,0.9454479217529297,0.04178815335035324,1
F,44,7948,5,5,8,0.3042550000245683,57,31.45608139038086,0.971230149269104,0.038206107914447784,1
A,42,2620,6,6,6,2.147064699965995,500,0.02598254963522777,1.0,0.7200047969818115,0
B,42,2620,6,6,6,2.734735100006219,500,34.74257049560547,1.0,0.6522278785705566,0
C,42,2620,6,6,6,2.561024800001178,500,29.253834915161132,1.0,0.5857987403869629,0
D,42,2620,6,6,6,3.048012599989306,500,37.20202560424805,1.0,0.6370465755462646,0
E,42,2620,6,6,6,1.9215177000151016,500,28.958549118041994,1.0,0.5875259041786194,0
F,42,2620,6,6,6,2.5501868999563158,500,37.149161911010744,1.0,0.6370001435279846,0
A,43,2620,6,6,6,2.172194099985063,500,0.02598254963522777,1.0,0.7200047969818115,0
B,43,2620,6,6,6,2.780400699994061,500,34.74257049560547,1.0,0.6522278785705566,0
C,43,2620,6,6,6,2.5635300999856554,500,29.253834915161132,1.0,0.5857987403869629,0
D,43,2620,6,6,6,3.0459941000444815,500,37.20202560424805,1.0,0.6370465755462646,0
E,43,2620,6,6,6,2.015330799971707,500,28.958549118041994,1.0,0.5875259041786194,0
